JOB_ID,TITLE,DESCRIPTION,DISPLAY DATE,LINK,CITY,COUNTRY
1114978,Laravel Developer,We are Looking for a Well Experienced Laravel Developer candidate should have minimum 3 years relevant experience.nThe selected candidate ha..,2020-12-16,https://www.rozee.pk/your-cloud-solutions-laravel-developer-islamabadrawalpindilahorekarachimultanfaisalabadgujranwala-jobs-1114978.php,Multiple Cities,Pakistan
1114973,Graphic Designer \/ Animator,A leading software house is looking for a Designer/Animator. A yearsu2019 worth of experience Skilled with an eye for aesthetic and is a keen le..,2020-12-16,https://www.rozee.pk/baritechsol-graphic-designer-animator-karachi-jobs-1114973.php,Karachi,Pakistan
1114968,Site Manager - Retail Operations,Execution of smooth operationsEnsure Golden Customer Service and support for good Sales at SiteEnsure complete reporting system of SiteEnsur..,2020-12-16,https://www.rozee.pk/taj-corporation-site-manager-retail-operations-hyderabad-karachi-lahore-sukkur-nawabshah-tando-adam-jobs-1114968.php,Multiple Cities,Pakistan
1114967,Shopify Developer,Location,2020-12-16,https://www.rozee.pk/hrsi-shopify-developer-karachi-jobs-1114967.php,Karachi,Pakistan
1114947,Technical Recruitern - IT,,2020-12-16,https://www.rozee.pk/faaz-consulting-llc-technical-recruitern-it-islamabad-faisalabad-karachi-lahore-multan-rawalpindi-jobs-1114947.php,Multiple Cities,Pakistan
1114921,Beautician,,2020-12-16,https://www.rozee.pk/beautician-karachi-jobs-1114921.php,Karachi,Pakistan
1114873,Deputy Manager - Legal  \/ Corporate Affairs,,2020-12-16,https://www.rozee.pk/pakistan-cables-limited-deputy-manager-legal-corporate-affairs-karachi-jobs-1114873.php,Karachi,Pakistan
1114901,Implementation Specialist,,2020-12-16,https://www.rozee.pk/360factors-implementation-specialist-karachi-jobs-1114901.php,Karachi,Pakistan
1114922,International Sales Representative,What we are looking for,2020-12-16,https://www.rozee.pk/inq-star-international-sales-representative-karachi-jobs-1114922.php,Karachi,Pakistan
1114916,Admin Manager,,2020-12-16,https://www.rozee.pk/glaxy-broadcasting-network-pvt-ltd-admin-manager-islamabad-karachi-lahore-jobs-1114916.php,Multiple Cities,Pakistan
1114840,Software Engineer (Reactjs),We are looking for a great JavaScript developer who is proficient with React.js. Your primary focus will be on developing user interface com..,2020-12-16,https://www.rozee.pk/cooperative-computing-software-engineer-reactjs-karachi-jobs-1114840.php,Karachi,Pakistan
1114874,QA Engineer (Remote),,2020-12-16,https://www.rozee.pk/carta-healthcare-qa-engineer-remote-islamabad-faisalabad-karachi-lahore-multan-jobs-1114874.php,Multiple Cities,Pakistan
1114867,Call Center Agent,,2020-12-16,https://www.rozee.pk/iflogics-call-center-agent-karachi-jobs-1114867.php,Karachi,Pakistan
1114861,Sales Executive,nSales Visits.nEstablishing New Business.nNegotiating Skills.nTarget Oriented.nProven Track Record of Sales.nMarket Knowledge.nLMT / IMT Exp..,2020-12-16,https://www.rozee.pk/jitala-international-pvt-ltd-sales-executive-islamabadkarachilahorefaisalabadmultanpeshawar-jobs-1114861.php,Multiple Cities,Pakistan
1114857,Admin Executive,,2020-12-16,https://www.rozee.pk/innovative-solutions-admin-executive-karachi-jobs-1114857.php,Karachi,Pakistan
1114017,HR Executive,,2020-12-15,https://www.rozee.pk/experts-helping-businesses-hr-executive-karachi-jobs-1114017.php,Karachi,Pakistan
1102827,Senior SharePoint Developer,,2020-12-15,https://www.rozee.pk/qualit-one-llc-senior-sharepoint-developer-islamabad-karachi-jobs-1102827.php,Multiple Cities,Pakistan
1114827,Account Officer,We needed suitable candidates for the post of an Accountant Officer. Interested candidates can apply.Job Details,2020-12-15,https://www.rozee.pk/tricompower-account-officer-karachi-jobs-1114827.php,Karachi,Pakistan
1114768,IT Manager,We are looking for the services of the IT Manager Experienced candidates are encouraged to apply,2020-12-15,https://www.rozee.pk/sheikh-of-sialkot-pvt-limited-it-manager-all-cities-jobs-1114768.php,All Cities,Pakistan
1114830,Training &amp; Development Officer,,2020-12-15,https://www.rozee.pk/contour-software-training-development-officer-jobs-1114830.php,Karachi,Pakistan
1114822,Sales Officer \/ Order Booker,We are looking for the services of the Sales Officer / Order Booker Experienced candidates are encouraged to apply,2020-12-15,https://www.rozee.pk/bazaar-technologies-sales-officer-order-booker-karachi-jobs-1114822.php,Karachi,Pakistan
1112529,Warehouse Loader,,2020-12-15,https://www.rozee.pk/bios-serving-humanity-warehouse-loader-karachi-jobs-1112529.php,Karachi,Pakistan
1114814,Software Engineer (Swift iOS),Cooperative Computing is Expanding! We are looking for an iOS developer who possesses a passion for pushing mobile technologies to the limit..,2020-12-15,https://www.rozee.pk/cooperative-computing-software-engineer-swift-ios-karachi-jobs-1114814.php,Karachi,Pakistan
1114812,Software Engineer (Kotlin Android),Cooperative Computing is Expanding!We are looking for an Android developer responsible for the development and maintenance of applications a..,2020-12-15,https://www.rozee.pk/cooperative-computing-software-engineer-kotlin-android-karachi-jobs-1114812.php,Karachi,Pakistan
1114368,Functional Salesforce Consultant,,2020-12-15,https://www.rozee.pk/matech-co-functional-salesforce-consultant-karachi-jobs-1114368.php,Karachi,Pakistan
1114808,Web Developer,We are looking for the services of the Web Developer Experienced candidates are encouraged to apply,2020-12-15,https://www.rozee.pk/busytechco-web-developer-karachi-jobs-1114808.php,Karachi,Pakistan
1114794,Google \/ Fb Ad Specialist,AMZ One Step Ltd. has a team of experienced e-commerce experts with an astute understanding of the online business frameworku2019s dependence on..,2020-12-15,https://www.rozee.pk/out-origin-amz-one-step-google-fb-ad-specialist-karachi-jobs-1114794.php,Karachi,Pakistan
1114772,Purchaser,URGENT NEED FOR PURCHASERnRequired Knowledge About Mart Products.nResponsibilities,2020-12-15,https://www.rozee.pk/diamond-sm-purchaser-karachi-jobs-1114772.php,Karachi,Pakistan
1114789,Talent Acquisition Officer,Calling applicants and conduct a short telephonic interviews daily by analyzing responsesVerifying referencescomparing qualifications to job..,2020-12-15,https://www.rozee.pk/ibex-talent-acquisition-officer-karachi-jobs-1114789.php,Karachi,Pakistan
1114777,Fire \/ Safety Officer,Specific Responsibilities The Fire Safety Officer shall ensure implementation of the following preparedness and response activities,2020-12-15,https://www.rozee.pk/metatex-fire-safety-officer-karachi-jobs-1114777.php,Karachi,Pakistan
1111463,Microsoft Dynamics 365 Functional Consultant,E-BizSoft is looking for a Dynamics 365 Functional Consultant for its Microsoft Dynamics ERP team. The successful candidates will be respons..,2020-12-15,https://www.rozee.pk/e-bizsoft-microsoft-dynamics-365-functional-consultant-karachi-jobs-1111463.php,Karachi,Pakistan
1113209,Microsoft Dynamics AX \/ 365 Application Developer,,2020-12-15,https://www.rozee.pk/e-bizsoft-microsoft-dynamics-ax-365-application-developer-karachi-jobs-1113209.php,Karachi,Pakistan
1114728,Sale Counter \/ Customer Coordinator,Experienced female required,2020-12-15,https://www.rozee.pk/ikigai-sale-counter-customer-coordinator-karachi-jobs-1114728.php,Karachi,Pakistan
1114734,Sales \/ Marketing Officer,Experienced female required,2020-12-15,https://www.rozee.pk/ikigai-sales-marketing-officer-karachi-jobs-1114734.php,Karachi,Pakistan
1114758,Barber,,2020-12-15,https://www.rozee.pk/shah-international-technical-training-institute-consultants-pvt-ltd-barber-karachi-jobs-1114758.php,Karachi,Pakistan
1114736,WordPress Developer,WordPress Developer (Part-Time)This is a PART-TIME position and the initial contract is 10 hours per week (2 hours per day Monday to Friday ..,2020-12-15,https://www.rozee.pk/d-factor-wordpress-developer-islamabad-karachi-lahore-peshawar-quetta-muzaffarabad-jobs-1114736.php,Multiple Cities,Pakistan
1114719,SEO Manager (Remote ),,2020-12-15,https://www.rozee.pk/carta-healthcare-seo-manager-remote-islamabad-faisalabad-karachi-lahore-rawalpindi-jobs-1114719.php,Multiple Cities,Pakistan
1114732,Senior Automation Engineer,Innovative Solutions is hiring Senior Automation Engineer.Location,2020-12-15,https://www.rozee.pk/innovative-solutions-senior-automation-engineer-karachi-jobs-1114732.php,Karachi,Pakistan
1114712,Salesman,We are looking for the services of SalesmanExperienced candidates are encouraged to apply.,2020-12-15,https://www.rozee.pk/romails-salesman-karachi-jobs-1114712.php,Karachi,Pakistan
1111915,Online Sales Officer,Online Sales/Customer service handling. Handling Parcel Dispatches & StuffIndoor Office Job for Both (Male & Female)Timings,2020-12-15,https://www.rozee.pk/micreation-online-sales-officer-karachi-jobs-1111915.php,Karachi,Pakistan
1114693,Frontend Developer,,2020-12-15,https://www.rozee.pk/mutex-systems-pvt-ltd-frontend-developer-karachi-jobs-1114693.php,Karachi,Pakistan
1114587,Full Stack \/ Angular Developer (Remote),Collaborated with Optimus Consortium Limited. We provide customized software solutions for our clients.We are looking for Developers for a r..,2020-12-15,https://www.rozee.pk/lowest-tarrif-full-stack-angular-developer-remote-islamabad-hyderabad-karachi-lahore-jobs-1114587.php,Multiple Cities,Pakistan
1114680,Full Stack Developer,Design and deployment of our database.Design and construction of our REST API.Integrating our front-end UI with the constructed API.Familiar..,2020-12-15,https://www.rozee.pk/mutex-systems-pvt-ltd-full-stack-developer-karachi-jobs-1114680.php,Karachi,Pakistan
1110917,Customer Services Representative,Bizz World Communications is looking for a female customer services representative for one of its clients in government sector.nJob Responsi..,2020-12-15,https://www.rozee.pk/bizz-world-communications-customer-services-representative-karachi-jobs-1110917.php,Karachi,Pakistan
1114656,Software \/ System Analyst,Tasks .Design of system architecture and integrations together with customer;Development and approval of SW and API specifications;Developme..,2020-12-15,https://www.rozee.pk/touchpoint-pvt-limited-software-system-analyst-karachi-jobs-1114656.php,Karachi,Pakistan
1111267,Specialist Data Mining,,2020-12-15,https://www.rozee.pk/bizz-world-communications-specialist-data-mining-karachi-jobs-1111267.php,Karachi,Pakistan
1114640,Finance Research Analyst,Need a fresh graduate from a renowned university.The job description includes;Financial Statement AnalysisCapital Budgeting Report Writing ,2020-12-15,https://www.rozee.pk/hubstaff-finance-research-analyst-karachi-jobs-1114640.php,Karachi,Pakistan
1114655,Electronics Engineer - Team Lead,TouchPoint (PVT) Ltd is looking for Technical Team Lead for its Karachi based officeWe are in search of a highly dynamic individual with str..,2020-12-15,https://www.rozee.pk/touchpoint-pvt-limited-electronics-engineer-team-lead-karachi-jobs-1114655.php,Karachi,Pakistan
1114638,Software Engineer,We are looking for the services of Software EngineerFresh candidates are encouraged to apply.,2020-12-15,https://www.rozee.pk/hubstaff-software-engineer-karachi-jobs-1114638.php,Karachi,Pakistan
1114546,House Keeper \/ Nanny,We are looking for a Nanny and HousekeeperShe will have to 1. Take care of 3 years old baby girl2. Clean the house3. Help in the kitchen4. S..,2020-12-15,https://www.rozee.pk/cam-hali-house-keeper-nanny-islamabad-karachi-lahore-rawalpindi-jobs-1114546.php,Multiple Cities,Pakistan
1114123,Purchase Manager \/ Officer,,2020-12-15,https://www.rozee.pk/hub-poly-packages-purchase-manager-officer-karachi-jobs-1114123.php,Karachi,Pakistan
1114626,Full Stack \/ Angular Developer,,2020-12-15,https://www.rozee.pk/ezhire-full-stack-angular-developer-karachi-jobs-1114626.php,Karachi,Pakistan
1114580,Sales Executive,,2020-12-15,https://www.rozee.pk/kassumally-trading-co-sales-executive-karachi-jobs-1114580.php,Karachi,Pakistan
1114581,Laravel Developer,LARAVEL DEVELOPER REQUIRED! nJob Description,2020-12-15,https://www.rozee.pk/minibigtech-laravel-developer-karachi-jobs-1114581.php,Karachi,Pakistan
1114576,Graphic Designer,We are looking for a creative and passionate Graphic Designer to step up to the challenge to produce engaging designs across all brand chann..,2020-12-14,https://www.rozee.pk/blixts-graphic-designer-islamabad-karachi-jobs-1114576.php,Multiple Cities,Pakistan
1114558,Online Bidder,To prepare product requirements & data sheetsProviding support in the preparation of responses to Requests for Information and Requests for ..,2020-12-14,https://www.rozee.pk/veripark-software-solutions-online-bidder-islamabad-karachi-lahore-jobs-1114558.php,Multiple Cities,Pakistan
1114565,Creative Content Writer \/  Blogger,,2020-12-14,https://www.rozee.pk/jawahir-dotnet-pakistan-creative-content-writer-blogger-karachi-jobs-1114565.php,Karachi,Pakistan
1114551,Business Consultant - Risk Management,,2020-12-14,https://www.rozee.pk/path-solution-pak-pvt-ltd-business-consultant-risk-management-karachi-jobs-1114551.php,Karachi,Pakistan
1114540,Angular \/ Type Script Developer,,2020-12-14,https://www.rozee.pk/prismpay-solutions-pvt-ltd-angular-type-script-developer-karachi-jobs-1114540.php,Karachi,Pakistan
1114533,Sr. Dot Net Developer,Prismpay Solutions Pvt. Ltd. is actively looking for u201cDot Net Developersu201d for its Night shift with a minimum of 3 u2013 4 years of proven develo..,2020-12-14,https://www.rozee.pk/prismpay-solutions-pvt-ltd-sr-dot-net-developer-karachi-jobs-1114533.php,Karachi,Pakistan
1114417,Junior Finance Officer,RIKSOF is an award-winning mobile and web app development company with its headquarters in Karachi.We are currently on the lookout for a hig..,2020-12-14,https://www.rozee.pk/riksof-junior-finance-officer-karachi-jobs-1114417.php,Karachi,Pakistan
1114525,Manager Operations,,2020-12-14,https://www.rozee.pk/appedology-private-limited-manager-operations-karachi-jobs-1114525.php,Karachi,Pakistan
1114522,Business Development Executive,,2020-12-14,https://www.rozee.pk/hg-markets-business-development-executive-karachi-jobs-1114522.php,Karachi,Pakistan
1114516,Receptionist \/ Front Desk Officer,Innovative Solutions is looking towards hiring for the position of Front Desk OfficerWorking Days,2020-12-14,https://www.rozee.pk/innovative-solutions-receptionist-front-desk-officer-karachi-jobs-1114516.php,Karachi,Pakistan
1114513,Security Guard,We are looking for the services of Security GuardCandidates with experience are encouraged to apply.Salary,2020-12-14,https://www.rozee.pk/job-solutions-pvt-ltd-security-guard-karachi-jobs-1114513.php,Karachi,Pakistan
1114501,IT & Networking Officer,Responsibilities include,2020-12-14,https://www.rozee.pk/cloud-innovators-solutions-it-networking-officer-karachi-jobs-1114501.php,Karachi,Pakistan
1114489,Full Stack Web Developer,Signup Solution is a US-based company and we are looking for an experienced Software Development Manager with a minimum of 8 years of web de..,2020-12-14,https://www.rozee.pk/signup-solution-full-stack-web-developer-islamabad-karachi-lahore-rawalpindi-jobs-1114489.php,Multiple Cities,Pakistan
1114478,Virtual Assistant \/ Front Desk Officer,Will handle both inbound and outbound callsMaintain partnership and coordinate with clientWorking and delivering to client on tasks assigned..,2020-12-14,https://www.rozee.pk/mudita-private-limited-virtual-assistant-front-desk-officer-karachi-jobs-1114478.php,Karachi,Pakistan
1114472,Sales Manager,We are looking for Sales Managers who have practical knowledge/experience of local and wholesale market of spices or relevant industry.Candi..,2020-12-14,https://www.rozee.pk/royal-international-sales-manager-islamabad-karachi-lahore-jobs-1114472.php,Multiple Cities,Pakistan
1114460,Internship -  Marketing \/ Content Writing,,2020-12-14,https://www.rozee.pk/pinnacle-internship-marketing-content-writing-karachi-jobs-1114460.php,Karachi,Pakistan
1114374,Online \/ Digital Marketing Executive,,2020-12-14,https://www.rozee.pk/hijack-digital-online-digital-marketing-executive-karachi-jobs-1114374.php,Karachi,Pakistan
1112910,Architect,,2020-12-14,https://www.rozee.pk/ss-associates-architect-karachi-jobs-1112910.php,Karachi,Pakistan
1114428,Software Engineer (React Native),,2020-12-14,https://www.rozee.pk/cooperative-computing-software-engineer-react-native-karachi-jobs-1114428.php,Karachi,Pakistan
1114430,Senior Software Engineer (Java Developer),,2020-12-14,https://www.rozee.pk/cooperative-computing-senior-software-engineer-java-developer-karachi-jobs-1114430.php,Karachi,Pakistan
1114432,Talent Acquisition Specialist,,2020-12-14,https://www.rozee.pk/cooperative-computing-talent-acquisition-specialist-karachi-jobs-1114432.php,Karachi,Pakistan
1114434,Senior Java Developer,,2020-12-14,https://www.rozee.pk/ezone-business-private-limited-achasoda-senior-java-developer-karachi-jobs-1114434.php,Karachi,Pakistan
1114384,Assistant Accountant,,2020-12-14,https://www.rozee.pk/contour-software-assistant-accountant-jobs-1114384.php,Karachi,Pakistan
1114356,Admin Officer,We are looking for the services of the Admin OfficerExperienced candidates are encouraged to apply,2020-12-14,https://www.rozee.pk/uf-fiber-industries-admin-officer-karachi-jobs-1114356.php,Karachi,Pakistan
1114360,Computer Operator,,2020-12-14,https://www.rozee.pk/shah-international-technical-training-institute-consultants-pvt-ltd-computer-operator-karachi-jobs-1114360.php,Karachi,Pakistan
1114346,Senior Accountant,We are looking for the services of the Senior Accountant.nThe candidate would be good in these all following responsibilitiesnnManaging acco..,2020-12-14,https://www.rozee.pk/nikkyo-cars-senior-accountant-karachi-jobs-1114346.php,Karachi,Pakistan
1114342,Office Assistant,,2020-12-14,https://www.rozee.pk/shah-international-technical-training-institute-consultants-pvt-ltd-office-assistant-karachi-jobs-1114342.php,Karachi,Pakistan
1114341,Assistant Mechanical Engineer,,2020-12-14,https://www.rozee.pk/shah-international-technical-training-institute-consultants-pvt-ltd-assistant-mechanical-engineer-karachi-jobs-1114341.php,Karachi,Pakistan
1114336,Senior PHP Developer,We are looking for Senior PHP developers. The candidate must have 2+ years of experience of PHP and MySQL development. The candidate MUST ha..,2020-12-14,https://www.rozee.pk/symbios-technologies-senior-php-developer-karachi-jobs-1114336.php,Karachi,Pakistan
1114056,CO - Founder,POSITION,2020-12-14,https://www.rozee.pk/laa-do-technologies-co-founder-karachi-jobs-1114056.php,Karachi,Pakistan
1114329,Digital Marketing Executive,,2020-12-14,https://www.rozee.pk/spc-tek-digital-marketing-executive-karachi-jobs-1114329.php,Karachi,Pakistan
1114327,Frontend Developer,,2020-12-14,https://www.rozee.pk/inertiasoft-frontend-developer-karachi-jobs-1114327.php,Karachi,Pakistan
1114326,Driver,,2020-12-14,https://www.rozee.pk/shah-international-technical-training-institute-consultants-pvt-ltd-driver-karachi-jobs-1114326.php,Karachi,Pakistan
1114248,Call Center Agent,We are looking for the services of the Call Center Agent (Outbound) / B2B SalesExperienced candidates are encouraged to apply,2020-12-14,https://www.rozee.pk/exceed-pvt-ltd-call-center-agent-karachi-jobs-1114248.php,Karachi,Pakistan
1114274,Massage Therapist,,2020-12-14,https://www.rozee.pk/massage-therapist-karachi-jobs-1114274.php,Karachi,Pakistan
1114211,Sales Executive,We are hiring!Sales Executives/Officers Minimum Graduate with 2 years of experience in sales field. Both male and female candidates can appl..,2020-12-14,https://www.rozee.pk/grandiose-group-of-companies-sales-executive-karachi-jobs-1114211.php,Karachi,Pakistan
1114242,Call Center Executive,Call Center Agents for Tele Sales In these desperate times when companies are laying off staff for personal gain. AMOR has to come forward t..,2020-12-14,https://www.rozee.pk/amor-beautee-call-center-executive-karachi-jobs-1114242.php,Karachi,Pakistan
1114257,MEP \/ Electrical Sales Engineer,Looking for electrical Sale engineer.who have experience in Switchgear Products.,2020-12-14,https://www.rozee.pk/powertech-trading-cont-wll-mep-electrical-sales-engineer-islamabad-faisalabad-gujranwala-karachi-lahore-jobs-1114257.php,Multiple Cities,Pakistan
1114249,Copywriter \/ Social Media Manager,,2020-12-14,https://www.rozee.pk/paper-plane-pvt-ltd-copywriter-social-media-manager-karachi-jobs-1114249.php,Karachi,Pakistan
1114289,Academic Writer,,2020-12-14,https://www.rozee.pk/unicorn-enterprise-academic-writer-karachi-lahore-jobs-1114289.php,Multiple Cities,Pakistan
1114215,Social Media Marketing,We are looking for social media experienced agents.Night / evening shifts are avail with good salary package .Only experienced agents can ap..,2020-12-14,https://www.rozee.pk/sixt3-inc-social-media-marketing-karachi-jobs-1114215.php,Karachi,Pakistan
1114212,Social Media Marketing,Social Media Marketing .We are looking for experience Social Media Marketing  agents .Wanna earn some good payout monthly so so send me your..,2020-12-14,https://www.rozee.pk/sixt3-inc-social-media-marketing-karachi-jobs-1114212.php,Karachi,Pakistan
1114210,IT Faculty Member,We are seeking IT Teacher for our intistution.Candidates must be BS/BE/BCS/MCS/MS from any recognized university.Having good conceptual know..,2020-12-14,https://www.rozee.pk/aptech-msg-it-faculty-member-karachi-jobs-1114210.php,Karachi,Pakistan
1114297,Investment Account Manager (REMOTE),Work from the comfort of your home for one of Australias most renowned investment advisory firms.150K Base + Uncapped Sales CommissionsAbout..,2020-12-14,https://www.rozee.pk/bettersource-investment-account-manager-remote-islamabad-karachi-lahore-jobs-1114297.php,Multiple Cities,Pakistan
1114270,MBBS Doctor (Dermatology),,2020-12-14,https://www.rozee.pk/mbbs-doctor-dermatology-karachi-jobs-1114270.php,Karachi,Pakistan
1114268,Dermatologist,,2020-12-14,https://www.rozee.pk/dermatologist-karachi-jobs-1114268.php,Karachi,Pakistan
1114130,Physiotherapist,,2020-12-14,https://www.rozee.pk/physiotherapist-karachi-jobs-1114130.php,Karachi,Pakistan
1112436,Senior Java Developer,,2020-12-13,https://www.rozee.pk/ezone-business-private-limited-achasoda-senior-java-developer-karachi-jobs-1112436.php,Karachi,Pakistan
1114240,Professional Services Manager,Manage pool of resources assigned to multiple customers and locationsDevelop a growth strategy focused both on financial gain and customer s..,2020-12-13,https://www.rozee.pk/veripark-software-solutions-professional-services-manager-islamabad-karachi-lahore-jobs-1114240.php,Multiple Cities,Pakistan
1114234,Senior Software Developer - .Net \/ Angular,,2020-12-13,https://www.rozee.pk/veripark-software-solutions-senior-software-developer-net-angular-islamabad-karachi-lahore-jobs-1114234.php,Multiple Cities,Pakistan
1114233,Senior Software Developer - SSIS,,2020-12-13,https://www.rozee.pk/veripark-software-solutions-senior-software-developer-ssis-islamabad-karachi-lahore-jobs-1114233.php,Multiple Cities,Pakistan
1114034,Creative Content Writer,,2020-12-12,https://www.rozee.pk/blooming-bay-llc-creative-content-writer-islamabad-faisalabad-karachi-lahore-peshawar-rawalpindi-jobs-1114034.php,Multiple Cities,Pakistan
1114206,R&D Electronic Engineer,Looking for R&D Engineer Who have capability to lead the project from the scratch till prototypingQualificationsBs Electronic/ Electrical En..,2020-12-12,https://www.rozee.pk/pakistan-detector-technologies-pvt-ltd-rd-electronic-engineer-all-cities-jobs-1114206.php,All Cities,Pakistan
1114127,Product Executive,Weu2019re #hiring for a Product executive at Urbanhem.nPOSITION SUMMARY,2020-12-12,https://www.rozee.pk/urbanhem-product-executive-karachi-jobs-1114127.php,Karachi,Pakistan
1114196,After Effects 2d Animator,,2020-12-12,https://www.rozee.pk/creativehuts-after-effects-2d-animator-islamabad-karachi-lahore-jobs-1114196.php,Multiple Cities,Pakistan
1114101,DLTL - DTRE \/ Subsidy Documentation Officer,nAn Export Firm is looking for an experienced Commerce GraduatenHaving sound knowledge of preparation of Export documentation relating to DL..,2020-12-12,https://www.rozee.pk/imtiaz-enterprises-dltl-dtre-subsidy-documentation-officer-karachi-jobs-1114101.php,Karachi,Pakistan
1114194,Senior Digital Marketing Manager,We are a 100% remote IT & Human Resources services company with a team of 100+ people living and working remotely in 17 countries around the..,2020-12-12,https://www.rozee.pk/outsourcing4work-gmbh-senior-digital-marketing-manager-islamabad-faisalabad-karachi-lahore-peshawar-quetta-rawalpindi-bahawalpur-jobs-1114194.php,Multiple Cities,Pakistan
1114120,Service Manager - Home Appliances Division,Control the parts/Material consumption of Home Appliances division in coordination with parts management team.Conduct orientation/training p..,2020-12-12,https://www.rozee.pk/marwat-group-service-manager-home-appliances-division-karachi-jobs-1114120.php,Karachi,Pakistan
1114115,Coordinator - Inventory \/ Logistics,We are looking for the services of the Coordinator - Inventory / LogisticsExperienced candidates are encouraged to apply,2020-12-12,https://www.rozee.pk/house-of-habib-coordinator-inventory-logistics-karachi-jobs-1114115.php,Karachi,Pakistan
1114110,Warehouse \/ Store Officer,To check the availability of spare parts in stores as per maintenance requirementsIssuing the spare parts and materials and update in Oracle..,2020-12-12,https://www.rozee.pk/fast-cables-limited-warehouse-store-officer-karachi-jobs-1114110.php,Karachi,Pakistan
1114079,Customer Support Representative,We are looking for the services of Customer Support RepresentativeFresh candidates are encouraged to apply.,2020-12-12,https://www.rozee.pk/js-corporation-customer-support-representative-karachi-jobs-1114079.php,Karachi,Pakistan
1114076,Online Sales Executive,We are looking for an Online Sales ExecutiveSet up meetings with potential clients and listen to their wishes and concernsPrepare and delive..,2020-12-12,https://www.rozee.pk/gracesol-technologies-online-sales-executive-islamabad-faisalabad-hyderabad-karachi-lahore-multan-rawalpindi-sialkot-jobs-1114076.php,Multiple Cities,Pakistan
1114074,Full Stack  \/ MERN Stack Developer,You will be involved in the full development life-cycle.Experience Were looking for a  Full-Stack developer.The candidate should have knowle..,2020-12-12,https://www.rozee.pk/bt-software-development-ai-technologies-full-stack-mern-stack-developer-islamabad-faisalabad-karachi-lahore-multan-jaranwala-sahiwal-jobs-1114074.php,Multiple Cities,Pakistan
1114063,Assistant Manager Sales,Duties and Responsibilities,2020-12-12,https://www.rozee.pk/together-private-limited-assistant-manager-sales-karachi-jobs-1114063.php,Karachi,Pakistan
1114064,Assistant Manager Sales,Duties and Responsibilities,2020-12-12,https://www.rozee.pk/together-private-limited-assistant-manager-sales-karachi-jobs-1114064.php,Karachi,Pakistan
1114010,Mobile Software Intern,Mobile software Internship based upon 6 months to 2 yearsIf you are able to operate computer and internet properly then this job is for youI..,2020-12-12,https://www.rozee.pk/soft-tech-mobile-software-intern-islamabad-karachi-lahore-jobs-1114010.php,Multiple Cities,Pakistan
1113960,Sales Representative,We are looking for the services of Sales RepresentativeFresh candidates are encouraged to apply.,2020-12-12,https://www.rozee.pk/tbt-rozgar-sales-representative-karachi-jobs-1113960.php,Karachi,Pakistan
1114020,Digital Content Specialist,,2020-12-12,https://www.rozee.pk/istek-solutions-digital-content-specialist-islamabad-gujranwala-karachi-lahore-multan-rawalpindi-jobs-1114020.php,Multiple Cities,Pakistan
1114000,Social Media Expert,An online platform admarket online is looking for people who are working or have been working in the marketing and online advertising indust..,2020-12-12,https://www.rozee.pk/agmarket-online-social-media-expert-islamabad-faisalabad-karachi-lahore-multan-rawalpindi-jobs-1114000.php,Multiple Cities,Pakistan
1113934,Social Media Manager,Assistant Manager QAu2022 We are looking for a u201cSocial Media Manageru201d  Who can,2020-12-12,https://www.rozee.pk/homeland-enterprises-social-media-manager-karachi-jobs-1113934.php,Karachi,Pakistan
1114059,Store Officer,We are looking for the services of the ,2020-12-12,https://www.rozee.pk/tricompower-store-officer-karachi-jobs-1114059.php,Karachi,Pakistan
1114048,Product Specialist Medical Sales,,2020-12-12,https://www.rozee.pk/biotech-pakistan-private-limited-product-specialist-medical-sales-karachi-jobs-1114048.php,Karachi,Pakistan
1114053,Service Engineer,We are looking for the services of Service EngineerFresh candidates are encouraged to apply.,2020-12-12,https://www.rozee.pk/biotech-pakistan-private-limited-service-engineer-karachi-jobs-1114053.php,Karachi,Pakistan
1114051,Sales Engineer,,2020-12-12,https://www.rozee.pk/biotech-pakistan-private-limited-sales-engineer-karachi-jobs-1114051.php,Karachi,Pakistan
1113967,Bidding Specialist,Good news and opportunity for fresh graduates and intermediate to join our sales team.Generating business through online freelancing portal ..,2020-12-12,https://www.rozee.pk/spireteq-solution-bidding-specialist-karachi-jobs-1113967.php,Karachi,Pakistan
1114032,Graphic UI Designer,We are looking for talented Web/UI Designers for a full-time home based work.nThis is a remote work so the candidate must be able to work fr..,2020-12-12,https://www.rozee.pk/blooming-bay-llc-graphic-ui-designer-islamabadkarachilahorerawalpindifaisalabadpeshawar-jobs-1114032.php,Multiple Cities,Pakistan
1114043,Assistant Manager Production,For our window & door departmentnCordinate with production and salesMeet time linesArrange materialsFollow SOPsReport to managementR&DLook a..,2020-12-12,https://www.rozee.pk/new-era-industries-smc-pvt-ltd-assistant-manager-production-karachi-jobs-1114043.php,Karachi,Pakistan
1114018,Area Operations Compliance Officer,Looking for the services of `Area Operations Compliance Officer` who will be responsible to manage overall Branch Operations activity of var..,2020-12-12,https://www.rozee.pk/bankislami-pakistan-limited-area-operations-compliance-officer-karachi-jobs-1114018.php,Karachi,Pakistan
1114014,Head Consumer CAD (Sub Department),,2020-12-12,https://www.rozee.pk/bankislami-pakistan-limited-head-consumer-cad-sub-department-karachi-jobs-1114014.php,Karachi,Pakistan
